label,#,URL,filepath,title,authors_attributed,num_characters,num_words,date,google_sentiment_score,google_sentiment_magnitude,msft_sentiment_score
0,766,http://www.foxnews.com/politics/2016/02/24/what-is-trump-republican-gop-front-runner-building-diverse-coalition.html,./credible/r_553_WhatisaTrumpRepublic.txt,What is a Trump Republican? GOP front-runner building diverse coalition,0,6045,957,2/24/2016,0,14.5,1.0
0,882,http://www.bbc.com/news/election-us-2016-35647126,./credible/r_165_USelection2016Donald.txt,US election 2016: Donald Trump sweeps to victory in Nevada,0,7265,1208,2/24/2016,0,25.1,1.0
0,425,http://www.bbc.com/news/world-africa-35661372,./credible/r_249_Fifapresidentialelec.txt,Fifa presidential election: Has Africa lost its clout?,2,4036,681,2/25/2016,0,13,0.998858451843
0,798,http://www.reuters.com/article/us-usa-election-idUSMTZSAPEC2O1DG7WM,./credible/r_977_Trumpssurgeconfounds.txt,Trumps surge confounds rivals makes him betting favorite,2,6340,1032,2/25/2016,0.1,14,1.0
0,408,http://www.nytimes.com/2016/02/26/world/middleeast/iran-elections-q-and-a.html,./credible/r_776_TheIranElectionWhats.txt,The Iran Election: What’s at Stake,1,3906,647,2/26/2016,-0.1,15.2,0.999999374151
0,575,http://www.cnn.com/2016/02/26/politics/marco-rubio-attacks-donald-trump-wet-pants/,./credible/r_468_MarcoRubiomocksDonal.txt,Marco Rubio mocks Donald Trump for wet pants,1,4877,836,2/26/2016,0,16.5,0
0,154,http://www.cbsnews.com/news/donald-trump-vs-marco-rubio-mudslinging-gets-down-and-dirty-election-2016/,./credible/r_368_DonaldTrumpvsMarcoRu.txt,​Donald Trump vs Marco Rubio: Mudslinging gets down and dirty,1,2301,384,2/27/2016,0,8.3,0.880637973547
0,228,http://www.bbc.com/news/world-us-canada-35674780,./credible/r_185_USelection2016Fivein.txt,US election 2016: Five insults traded by Trump and Rubio,0,2753,458,2/27/2016,0,12.5,0.0166194364429
0,709,http://www.cbsnews.com/news/how-hillary-clinton-won-south-carolina/,./credible/r_411_HowHillaryClintonwon.txt,How Hillary Clinton won South Carolina,1,5665,947,2/27/2016,0,16.6,1.0
0,889,http://www.reuters.com/article/us-usa-election-trump-establishment-idUSMTZSAPEC2Q554XQI,./credible/r_990_Trumpsmarchstirsgrow.txt,Trumps march stirs growing sense of dread among US Republicans,1,7353,1178,2/27/2016,0,15.6,0.98241892457
0,1063,http://www.cnn.com/2016/02/27/politics/south-carolina-primary-highlights/,./credible/r_487_HillaryClintonwinsbi.txt,Hillary Clinton wins big in South Carolina,1,16729,2767,2/27/2016,0,43.6,0
0,237,http://www.abcnews.go.com/Politics/chris-christie-endorsed-donald-trump/story?id=37234399,./credible/r_33_HowandWhyChrisChristi.txt,How and Why Chris Christie Endorsed Donald Trump,2,2820,475,2/28/2016,0.1,6.8,0.999999433756
0,413,http://www.bbc.com/news/world-middle-east-35681250,./credible/r_256_IranelectionReformis.txt,Iran election: Reformists win all 30 Tehran seats,0,3933,624,2/28/2016,0.1,11.7,1.0
0,820,http://www.nytimes.com/2016/02/28/us/politics/south-carolina-primary.html,./credible/r_721_HillaryClintonWinsSo.txt,Hillary Clinton Wins South Carolina Primary,2,6474,1060,2/28/2016,0,13.7,1.0
0,916,http://www.bbc.com/news/election-us-2016-35666347,./credible/r_203_USelection2016Bernie.txt,US election 2016: Bernie Sanders and Hillary Clintons policies compared,2,7783,1231,2/28/2016,0,18.7,1.0
0,1050,http://www.nytimes.com/2016/02/28/us/politics/donald-trump-republican-party.html,./credible/r_690_InsidetheRepublicanP.txt,Inside the Republican Party’s Desperate Mission to Stop Donald Trump,3,13435,2183,2/28/2016,0,40.2,0
0,58,http://www.abcnews.go.com/Politics/donald-trump-hits-49-percent-support-national-poll/story?id=37279402,./credible/r_6_DonaldTrumpHits49Perce.txt,Donald Trump Hits 49 Percent Support in New National Poll,2,1410,236,2/29/2016,0,3.7,0.76147416234
0,107,http://www.cbsnews.com/news/marco-rubio-goes-after-donald-trumps-small-hands/,./credible/r_337_MarcoRubiogoesafterD.txt,Marco Rubio goes after Donald Trumps small hands,1,1912,334,2/29/2016,-0.1,6,0
0,1039,http://www.washingtonpost.com/news/worldviews/wp/2016/02/29/the-many-ways-canadas-trudeau-is-the-anti-trump/,./credible/r_939_ThemanywaysCanadasTr.txt,The many ways Canada’s Trudeau is the anti-Trump,3,12009,1979,2/29/2016,0,42.2,0.884918391705
0,917,http://www.washingtonpost.com/politics/2016/03/01/d2774da4-dfb1-11e5-846c-10191d1fc4ec_story.html,./credible/r_822_TheGOPhastwoweekstot.txt,The GOP has two weeks to take down Donald Trump,4,7847,1311,3/1/2016,0,23.8,0.989607959986
0,937,http://www.bbc.com/news/election-us-2016-35703300,./credible/r_157_USelection2016HowDon.txt,US election 2016: How Donald Trump compares to Ronald Reagan,2,8163,1327,3/2/2016,0,17.7,1.0
0,651,http://www.foxnews.com/politics/2016/03/03/open-warfare-romney-calls-trump-phony-fraud-trump-calls-romney-failed-candidate.html,./credible/r_536_OpenWarfareRomneycal.txt,Open Warfare: Romney calls Trump ‘a phony a fraud’; Trump calls Romney ‘failed candidate’,0,5311,869,3/3/2016,-0.2,14.8,0.0464056618512
0,713,http://www.nytimes.com/2016/03/03/us/politics/chris-christie-donald-trump.html,./credible/r_809_SeeingChrisChristieW.txt,Seeing Chris Christie With Donald Trump New Jersey and Internet Cringe,1,5680,948,3/3/2016,-0.1,19.9,0
0,833,http://www.reuters.com/article/us-usa-election-idUSMTZSAPEC31CXHBD1,./credible/r_961_CarsonsignalsexitUSR.txt,Carson signals exit US Republicans grapple with Trump victories,2,6657,1039,3/3/2016,0,12.7,0.999549686909
0,1006,http://www.cnn.com/2016/03/03/politics/mitt-romney-presidential-race-speech/,./credible/r_443_MittRomneyDonaldTrum.txt,Mitt Romney: Donald Trump is a phony a fraud,2,9989,1650,3/3/2016,-0.1,34.6,0.930532127619
0,4,http://www.cnn.com/2016/03/04/politics/donald-trump-skipping-cpac/,./credible/r_504_DonaldTrumpbacksouto.txt,Donald Trump backs out of CPAC,2,777,127,3/4/2016,0,1.8,0.906543001467
0,682,http://www.cbsnews.com/news/how-donald-trump-could-affect-the-gops-efforts-to-hold-the-senate/,./credible/r_408_HowDonaldTrumpcoulda.txt,How Donald Trump could affect the GOPs efforts to hold the Senate,1,5508,891,3/4/2016,0,11.6,0.999988853931
0,685,http://www.bbc.com/news/election-us-2016-35722458,./credible/r_209_USelection2016Donald.txt,US election 2016: Donald Trump under attack from debate rivals,0,5545,931,3/4/2016,0,18.6,0.998727560043
0,725,http://www.nytimes.com/2016/03/05/us/politics/donald-trump-republican-party.html,./credible/r_719_RankandFileRepublica.txt,Rank and File Republicans Tell Party Elites: We’re Sticking With Donald Trump,3,5742,913,3/5/2016,-0.1,17.6,0
0,794,http://www.reuters.com/article/usa-election-idUSKCN0W70EP,./credible/r_1039_CruzTrumpsplitfours.txt,Cruz Trump split four states in setback for Republican establishment,2,6287,1011,3/6/2016,0.1,14.1,0.999810993671
0,1077,http://www.washingtonpost.com/news/the-fix/wp/2016/03/06/the-democrats-debate-in-flint-mich-annotated/,./credible/r_848_TranscriptTheDemocra.txt,Transcript: The Democrats’ debate in Flint annotated,0,98625,17494,3/6/2016,0,394.8,0.999873608351
0,418,http://www.foxnews.com/politics/2016/03/07/fox-news-town-hall-clinton-sanders-in-michigan.html,./credible/r_580_FOXNEWSTOWNHALLSande.txt,FOX NEWS TOWN HALL: Sanders Clinton in Michigan battle over auto bailout; Clinton unveils free tuition plan,0,3991,647,3/7/2016,0,10.8,0.938867747784
0,977,http://www.nytimes.com/2016/03/07/us/politics/donald-trump.html,./credible/r_700_MoneyPoursInasMoveto.txt,Money Pours In as Move to Stop Donald Trump Expands,2,8775,1439,3/7/2016,0,28.2,0.00125439639669
0,752,http://www.cbsnews.com/news/trump-celebrates-big-michigan-mississippi-wins-amid-branded-products/,./credible/r_370_TrumpcelebratesbigMi.txt,Trump celebrates big Michigan Mississippi wins amid branded products,1,5935,1024,3/8/2016,0,33.8,0.998758792877
0,952,http://www.cbsnews.com/news/2016-mississippi-michigan-gop-primary-live-updates-results/,./credible/r_377_DonaldTrumpwinsMissi.txt,Donald Trump wins Mississippi Michigan; Ted Cruz wins Idaho,1,8400,1427,3/8/2016,0,22.6,1.0
0,1013,http://www.abcnews.go.com/Politics/trump-hits-wall-gop-critics-back-convention-fight/story?id=37474752,./credible/r_35_TrumpHitsaWallWithint.txt,Trump Hits a Wall Within the GOP,1,10287,1658,3/8/2016,0,23,0.997413009405
0,1029,http://www.washingtonpost.com/politics/trump-wins-mississippi-michigan-primaries/2016/03/08/ecb576d6-e539-11e5-b0fd-073d5930a7b7_story.html,./credible/r_847_TrumpwinsinHawaiiMis.txt,Trump wins in Hawaii Mississippi and Michigan,4,11153,1794,3/8/2016,0,30.6,0
0,298,http://www.cnn.com/2016/03/09/politics/donald-trump-anderson-cooper-primary-florida-ohio/,./credible/r_471_DonaldTrumpItsoverif.txt,Donald Trump: Its over if I win Ohio and Florida,2,3208,543,3/9/2016,0,10.9,0.0184808243066
0,515,http://www.bbc.com/news/election-us-2016-35760148,./credible/r_186_USelection2016Trumpw.txt,US election 2016: Trump wins in Mississippi Michigan and Hawaii,0,4534,733,3/9/2016,0,13.1,0.925845205784
0,527,http://www.cnn.com/2016/03/09/politics/hillary-clinton-michigan-loss/,./credible/r_478_WhatwentwrongforHill.txt,What went wrong for Hillary Clinton?,4,4592,738,3/9/2016,0,9.8,1.0
0,719,http://www.foxnews.com/politics/2016/03/09/trumps-populist-message-appeals-to-black-voters-but-just-how-much.html,./credible/r_565_CouldTrumpwinoversom.txt,Could Trump win over some black voters?,1,5709,952,3/9/2016,0,13.7,1.0
0,223,http://www.abcnews.go.com/Politics/analysis-clinton-sanders-needle-flaws-sharp-democratic-debate/story?id=37528945,./credible/r_59_ANALYSISClintonSander.txt,ANALYSIS: Clinton Sanders Needle Each Other on Their Flaws in Sharp Democratic Debate,2,2742,460,3/10/2016,-0.1,8.8,0.859067171812
0,597,http://www.reuters.com/article/usa-election-idUSKCN0WA19Q,./credible/r_988_ClintonSandersfindco.txt,Clinton Sanders find common enemy at US presidential debate: Trump,2,4989,774,3/10/2016,-0.2,13.4,0.977713435888
0,245,http://www.fox13news.com/news/local-news/105297564-story,./credible/r_634_Twoinvestorslookback.txt,Two investors look back on Trump Tower Tampa,0,2874,515,3/11/2016,0,8.6,0.000228704608162
0,493,http://www.bbc.co.uk/news/world-us-canada-35787356,./credible/r_315_BenCarsonconfirmsbac.txt,Ben Carson confirms backing for Donald Trump for US presidency,0,4399,726,3/11/2016,0,16.6,0.999999403954
0,760,http://www.bbc.com/news/election-us-2016-35781691,./credible/r_198_RepublicandebateCivi.txt,Republican debate: Civility breaks out as restrained Trump eyes victory,2,5997,1025,3/11/2016,0,18.9,0.0249381382018
0,976,http://www.washingtonpost.com/news/the-fix/wp/2016/03/11/donald-trumps-baffling-explanation-for-violence-at-his-campaign-rallies/,./credible/r_877_DonaldTrumpsbaffling.txt,Donald Trump’s baffling explanation for violence at his campaign rallies,2,8768,1434,3/11/2016,0,31.5,0.00506446463987
0,182,http://www.cbsnews.com/news/donald-trump-rally-chicago-heated-exchanges-cancellation-election-2016/,./credible/r_398_AngersurroundingTrum.txt,Anger surrounding Trump campaign reaches boiling point,0,2465,397,3/12/2016,-0.2,10.1,0
0,546,http://www.bbc.com/news/election-us-2016-35791008,./credible/r_227_TrumpcallsoffChicago.txt,Trump calls off Chicago rally following violent clashes,0,4689,756,3/12/2016,-0.2,22.4,0
0,592,http://www.nytimes.com/2016/03/12/us/trump-rally-in-chicago-canceled-after-violent-scuffles.html,./credible/r_732_DonaldTrumpsRallyinC.txt,Donald Trump’s Rally in Chicago Canceled After Violent Scuffles,2,4967,825,3/12/2016,0,21.8,0.0565136447549
0,673,http://www.reuters.com/article/us-usa-election-idUSMTZSAPEC38PWAZSN,./credible/r_997_TrumpsIslamcommentsd.txt,Trumps Islam comments draw attacks as Republicans discover civility,2,5449,906,3/12/2016,0,15.1,0.99975541234
0,688,http://www.abcnews.go.com/Politics/donald-trump-calls-protests-chicago-rally-planned-attack/story?id=37601079,./credible/r_57_TrumpSurroundedbySecr.txt,Trump Surrounded by Secret Service as Man Tries Rushing Stage,2,5566,952,3/12/2016,-0.1,19.2,0
0,1045,http://www.cnn.com/2016/03/11/politics/donald-trump-chicago-protests/,./credible/r_505_DonaldTrumpsupporter.txt,Donald Trump supporters protesters clash in Chicago,2,12738,2070,3/12/2016,0,43.5,0
0,253,http://www.foxnews.com/politics/2016/03/13/trump-threatens-to-press-charges-against-protesters-after-latest-chaos.html,./credible/r_586_Trumpthreatenstopres.txt,Trump threatens to press charges against protesters after latest chaos,0,2907,460,3/13/2016,-0.1,9.6,0
0,946,http://www.reuters.com/article/us-usa-election-idUSMTZSAPEC3CWY43GM,./credible/r_1040_NewdisturbanceatTru.txt,New disturbance at Trump rally as crucial Republican contests near,1,8298,1307,3/13/2016,0,19.6,0
0,316,http://www.cbsnews.com/news/poll-trump-leads-rubio-in-florida-trump-and-kasich-are-tied-in-ohio/,./credible/r_354_PollTrumpleadsRubioi.txt,Poll: Trump leads Rubio in Florida Trump and Kasich are tied in Ohio,1,3344,540,3/14/2016,-0.1,7.5,0.999415695667
0,119,http://www.abcnews.go.com/Politics/ted-cruz-pledges-support-donald-trump-shoots/story?id=37633559,./credible/r_30_TedCruzPledgestoSuppo.txt,Ted Cruz Pledges to Support Donald Trump Unless He Actually Shoots Someone,4,2097,366,3/15/2016,-0.1,5.2,0.828816622496
0,414,http://www.foxnews.com/politics/2016/03/15/trump-celebrates-super-tuesday-20-victories-but-strikes-conciliatory-tone-with.html,./credible/r_594_TrumpcelebratesSuper.txt,Trump celebrates Super Tuesday II victories strikes conciliatory tone with GOP,1,3942,625,3/15/2016,0.1,11.7,0.0598086155951
0,939,http://www.washingtonpost.com/politics/a-good-night-for-trump-and-a-better-night-for-clinton/2016/03/15/93514198-ea3d-11e5-a6f3-21ccdbc5f74e_story.html,./credible/r_841_AgoodnightforTrumpan.txt,A good night for Trump and a better night for Clinton,4,8187,1360,3/15/2016,0.1,26,0.999999880791
0,207,http://www.bbc.co.uk/news/election-us-2016-35825484,./credible/r_314_Trumppredictsriotsif.txt,Trump predicts riots if Republicans deny him the nomination,0,2684,445,3/16/2016,-0.1,11.4,0.833415329456
0,270,http://www.nytimes.com/politics/first-draft/2016/03/16/donald-trump-warns-of-riots-if-party-blocks-him-at-convention/,./credible/r_682_DonaldTrumpWarnsofRi.txt,Donald Trump Warns of ‘Riots’ if Party Blocks Him at Convention,1,3023,533,3/16/2016,0,6,0.000864327710588
0,411,http://www.cnn.com/2016/03/16/politics/donald-trump-ted-cruz-brokered-convention/,./credible/r_451_DonaldTrumponbrokere.txt,Donald Trump on brokered convention: I think youd have riots,1,3928,669,3/16/2016,0,15,0.0257531665266
0,578,http://www.bbc.com/news/world-us-canada-35818487,./credible/r_170_USelectionTrumpadvan.txt,US election: Trump advances despite Ohio loss Clinton extends lead,0,4903,803,3/16/2016,0,19.4,1.0
0,568,http://www.washingtonpost.com/news/morning-mix/wp/2016/03/18/trumps-grammar-in-speeches-just-below-6th-grade-level-study-finds/,./credible/r_915_Trumpsgrammarinspeec.txt,Trump’s grammar in speeches ‘just below 6th grade level’ study finds,0,4842,766,3/18/2016,0,13.7,0.874122709036
0,155,http://www.nytimes.com/politics/first-draft/2016/03/19/protester-punched-and-kicked-while-being-led-from-donald-trump-rally-in-tucson/,./credible/r_778_ProtesterPunchedandK.txt,Protester Punched and Kicked at Donald Trump Rally in Tucson,1,2303,390,3/19/2016,-0.1,5.6,0.000356755364919
0,286,http://www.bbc.co.uk/news/election-us-2016-35854279,./credible/r_317_DonaldTrumprallyHigh.txt,Donald Trump rally: Highway blocked by protesters,0,3108,499,3/20/2016,-0.1,13.3,0
0,384,http://www.reuters.com/article/us-usa-election-idUSKCN0WM0RJ,./credible/r_1084_Trumprefusestoconde.txt,Trump refuses to condemn violence at his US presidential rallies,1,3799,596,3/21/2016,-0.1,9.1,0
0,732,http://www.cbsnews.com/news/donald-trump-and-hillary-clinton-viewed-unfavorably-by-majority-cbsnyt-poll/,./credible/r_373_DonaldTrumpandHillar.txt,Donald Trump and Hillary Clinton viewed unfavorably by majority - CBSNYT poll,0,5785,911,3/21/2016,0,14.2,1.0
0,494,http://www.cnn.com/2016/03/22/politics/2016-election-poll-donald-trump-hillary-clinton/,./credible/r_483_PollTrumpClintonscor.txt,Poll: Trump Clinton score historic unfavorable ratings,1,4404,758,3/22/2016,0,8.9,0
0,623,http://www.reuters.com/article/us-usa-election-trump-israel-idUSKCN0WO2D1,./credible/r_1091_TrumpsloveforIsrael.txt,Trumps love for Israel still not quite requited,1,5126,815,3/22/2016,0,10.7,0.999218940735
0,706,http://www.reuters.com/article/us-usa-election-idUSKCN0WO11J,./credible/r_1068_Trumpbackswaterboar.txt,Trump backs waterboarding and a lot more after Brussels attacks,1,5645,854,3/22/2016,0,12.6,0
0,971,http://www.washingtonpost.com/politics/brussels-terror-attacks-overshadow-contests-in-arizona-utah-and-idaho/2016/03/22/f9711802-f03e-11e5-89c3-a647fcce95e0_story.html,./credible/r_876_ClintonTrumpwindeleg.txt,Clinton Trump win delegate-rich Arizona but falter in Utah and Idaho,4,8699,1425,3/22/2016,0,27.7,0.127130165696
0,129,http://www.washingtonpost.com/news/post-politics/wp/2016/03/23/cruz-defends-wife-from-trump-attack/,./credible/r_895_CruzdefendswifefromT.txt,Cruz defends wife from Trump attack,1,2160,376,3/23/2016,0,6.3,0
0,166,http://www.nytimes.com/politics/first-draft/2016/03/23/poll-suggests-donald-trump-would-be-weak-candidate-in-november/,./credible/r_753_PollSuggestsDonaldTr.txt,Poll Suggests Donald Trump Would Be Weak Candidate in November,1,2373,400,3/23/2016,0,3.9,0.999959379435
0,499,http://www.bbc.com/news/election-us-2016-35878464,./credible/r_201_USElection2016Trumpa.txt,US Election 2016: Trump and Clinton win big in Arizona,0,4452,709,3/23/2016,0,16.2,0.999999433756
0,577,http://www.foxnews.com/politics/2016/03/23/fox-news-poll-cruz-kasich-ahead-clinton-in-2016-hypothetical-matchups.html,./credible/r_576_FoxNewsPollCruzKasic.txt,Fox News Poll: Cruz Kasich ahead of Clinton in 2016 hypothetical matchups,1,4883,794,3/23/2016,0.1,12,1.0
0,823,http://www.reuters.com/article/us-usa-election-primaries-idUSKCN0WO36X,./credible/r_1026_TrumpClintonwinbigi.txt,Trump Clinton win big in Arizona but Cruz Sanders show fight,1,6497,1045,3/23/2016,0.1,17,1.0
0,860,http://www.nytimes.com/2016/03/23/us/politics/election-results.html,./credible/r_713_ClintonandTrumpWinAr.txt,Clinton and Trump Win Arizona; Cruz Picks Up Utah; Sanders Takes 2,1,6949,1129,3/23/2016,0,20.8,0.163949146867
0,160,http://www.cbsnews.com/news/poll-hillary-clinton-bernie-sanders-tied-among-democrats/,./credible/r_425_PollHillaryClintonBe.txt,Poll: Hillary Clinton Bernie Sanders tied among Democrats,1,2322,376,3/24/2016,0,6.6,0.0490525923669
0,176,http://www.abcnews.go.com/Politics/donald-trump-targets-ted-cruzs-wife-twitter/story?id=37889421,./credible/r_76_DonaldTrumpTargetsTed.txt,Donald Trump Targets Ted Cruzs Wife on Twitter Again,2,2418,427,3/24/2016,0,7.3,0.836979198638
